city,area,profession,professionName,experience,education,wageStart,wageEnd,companyName,companyType,companySize,industry,tags,welfare,url,submitTime
杭州,仓前,算法工程师,推荐算法工程师,1-3年,硕士,25,40,天猫,上市公司,2000人以上,电商,电商平台; Python; Java,“流量大、场景丰富”,https://www.lagou.com/jobs/8426414.html?show=fb28304adb2d453b9c645a0f1c1786ff,3/12/2021
杭州,滨江区,算法工程师,算法工程师（杭州）,3-5年,硕士,30,40,慧安金科,B轮,50-150人,人工智能、数据服务,深度学习; C/C++; Java; Python; 大数据; AI,“大牛云集 带薪休假 期权激励”,https://www.lagou.com/jobs/8617369.html?show=fb28304adb2d453b9c645a0f1c1786ff,5/21/2021
杭州,西湖区,算法工程师,算法平台研发专家,3-5年,本科,20,40,涂鸦智能,上市公司,2000人以上,物联网、智能硬件,C++; Java,“发展前景好”,https://www.lagou.com/jobs/6474875.html?show=fb28304adb2d453b9c645a0f1c1786ff,5/21/2021
杭州,西湖区,算法工程师,AI算法⼯程师,3-5年,本科,15,25,涂鸦智能,上市公司,2000人以上,物联网、智能硬件,物联网; 智能硬件; 深度学习; 计算机视觉; 建模,“氛围好、定期团建、工作环境好”,https://www.lagou.com/jobs/5932885.html?show=fb28304adb2d453b9c645a0f1c1786ff,5/21/2021
杭州,西湖区,算法工程师,数据挖掘算法工程师,3-5年,本科,16,32,涂鸦智能,上市公司,2000人以上,物联网、智能硬件,人工智能服务; 智能硬件; 数据分析; 数据处理,“福利众多、五险一金、技术导向”,https://www.lagou.com/jobs/5213781.html?show=fb28304adb2d453b9c645a0f1c1786ff,5/21/2021
杭州,西湖区,算法工程师,AI算法优化工程师,3-5年,本科,20,25,涂鸦智能,上市公司,2000人以上,物联网、智能硬件,物联网; 智能硬件; 人工智能; 深度学习,“氛围好、定期团建、工作环境好”,https://www.lagou.com/jobs/5932975.html?show=fb28304adb2d453b9c645a0f1c1786ff,5/21/2021
杭州,西溪,算法工程师,算法开发与应用工程师（嵌入式方向）,3-5年,本科,15,30,涂鸦智能,上市公司,2000人以上,物联网、智能硬件,图像算法; 音频算法,“大平台 全球化”,https://www.lagou.com/jobs/7944226.html?show=fb28304adb2d453b9c645a0f1c1786ff,5/21/2021
杭州,西湖区,算法工程师,Golang工程师（算法平台方向）,3-5年,本科,15,30,涂鸦智能,上市公司,2000人以上,物联网、智能硬件,后端,“团队大牛 平台效能”,https://www.lagou.com/jobs/7318470.html?show=fb28304adb2d453b9c645a0f1c1786ff,5/21/2021
杭州,滨江区,算法工程师,算法工程师（杭州） (MJ000082),3-5年,硕士,30,40,慧安金科,B轮,50-150人,人工智能、数据服务,人工智能服务; CNN; RNN; TensoFlow; XGBoost; 金融风控AI,“大牛导师 期权激励”,https://www.lagou.com/jobs/8612898.html?show=fb28304adb2d453b9c645a0f1c1786ff,5/21/2021
杭州,西湖区,算法工程师,AI算法工程师,5-10年,本科,25,40,涂鸦智能,上市公司,2000人以上,物联网、智能硬件,物联网; 智能硬件; 机器学习; 深度学习; 图像处理; 语音识别,“行业前景好、精英团队、技术一流”,https://www.lagou.com/jobs/5079402.html?show=fb28304adb2d453b9c645a0f1c1786ff,5/21/2021
杭州,西湖区,算法工程师,数据挖掘算法工程师,5-10年,本科,16,32,涂鸦智能,上市公司,2000人以上,物联网、智能硬件,移动互联网; 智能硬件,“独角兽企业；打车免费”,https://www.lagou.com/jobs/6031748.html?show=fb28304adb2d453b9c645a0f1c1786ff,5/21/2021
杭州,长河,算法工程师,高级/资深推荐算法工程师（杭州）,5-10年,本科,35,50,网易,上市公司,2000人以上,内容资讯、游戏、音频｜视频媒体,节日礼物; 技能培训; 免费班车; 带薪年假,“大厂”,https://www.lagou.com/jobs/8689916.html?show=fb28304adb2d453b9c645a0f1c1786ff,5/21/2021
杭州,长河,算法工程师,资深视频算法工程师,5-10年,硕士,30,60,网易,上市公司,2000人以上,内容资讯、游戏、音频｜视频媒体,音频｜视频媒体; 深度学习,“上市公司、各种员工福利”,https://www.lagou.com/jobs/8797897.html?show=fb28304adb2d453b9c645a0f1c1786ff,5/21/2021
杭州,滨江区,算法工程师,计算机视觉算法工程师 - 游戏,3-5年,本科,30,60,字节跳动,D轮及以上,2000人以上,内容资讯、短视频,扁平管理; 弹性工作; 就近租房补贴; 六险一金,“下午茶、健身瑜伽、六险一金、五险一金”,https://www.lagou.com/jobs/8615537.html?show=fb28304adb2d453b9c645a0f1c1786ff,5/21/2021
杭州,余杭区,算法工程师,资深广告算法工程师,3-5年,本科,30,60,字节跳动,D轮及以上,2000人以上,内容资讯、短视频,扁平管理; 弹性工作; 就近租房补贴; 六险一金,“扁平管理、用户过亿、大牛带队”,https://www.lagou.com/jobs/6965505.html?show=fb28304adb2d453b9c645a0f1c1786ff,5/21/2021
杭州,余杭区,算法工程师,端智能算法工程师,3-5年,本科,30,60,字节跳动,D轮及以上,2000人以上,内容资讯、短视频,后端开发,“下午茶、健身瑜伽、六险一金、五险一金”,https://www.lagou.com/jobs/8148067.html?show=fb28304adb2d453b9c645a0f1c1786ff,5/21/2021
杭州,西溪,算法工程师,音频算法工程师,1-3年,本科,20,35,涂鸦智能,上市公司,2000人以上,物联网、智能硬件,语音前处理,“良好的行业前景。”,https://www.lagou.com/jobs/8444911.html?show=fb28304adb2d453b9c645a0f1c1786ff,5/21/2021
杭州,西溪,算法工程师,算法工程师（健康）,3-5年,不限,20,40,涂鸦智能,上市公司,2000人以上,物联网、智能硬件,MATLAB,“IOT领先企业”,https://www.lagou.com/jobs/8623242.html?show=fb28304adb2d453b9c645a0f1c1786ff,5/21/2021
杭州,滨江区,算法工程师,机器学习算法工程师-游戏AI,3-5年,硕士,30,60,字节跳动,D轮及以上,2000人以上,内容资讯、短视频,扁平管理; 弹性工作; 就近租房补贴; 六险一金,“六险一金、晋升空间大、用户过亿”,https://www.lagou.com/jobs/8615538.html?show=fb28304adb2d453b9c645a0f1c1786ff,5/21/2021
杭州,余杭区,算法工程师,Camera算法研发高级工程师 — 互娱研发,3-5年,硕士,30,60,字节跳动,D轮及以上,2000人以上,内容资讯、短视频,,“免费三餐、健身瑜伽、大牛带队、六险一金”,https://www.lagou.com/jobs/8231255.html?show=fb28304adb2d453b9c645a0f1c1786ff,5/21/2021
杭州,余杭区,算法工程师,推荐算法高级工程师,3-5年,本科,40,80,字节跳动,D轮及以上,2000人以上,内容资讯、短视频,扁平管理; 弹性工作; 就近租房补贴; 六险一金,“六险一金、股票期权、弹性工作、免费三餐”,https://www.lagou.com/jobs/6824191.html?show=fb28304adb2d453b9c645a0f1c1786ff,5/21/2021
杭州,余杭区,算法工程师,AML算法工程师-机器学习解决方案,3-5年,本科,20,40,字节跳动,D轮及以上,2000人以上,内容资讯、短视频,扁平管理; 弹性工作; 就近租房补贴; 六险一金,“下午茶、健身瑜伽、六险一金、五险一金”,https://www.lagou.com/jobs/8443236.html?show=fb28304adb2d453b9c645a0f1c1786ff,5/21/2021
杭州,余杭区,算法工程师,高级算法工程师-To B,3-5年,本科,25,50,字节跳动,D轮及以上,2000人以上,内容资讯、短视频,扁平管理; 弹性工作; 就近租房补贴; 六险一金,“下午茶、健身瑜伽、六险一金、五险一金”,https://www.lagou.com/jobs/8192988.html?show=fb28304adb2d453b9c645a0f1c1786ff,5/21/2021
杭州,余杭区,算法工程师,广告算法工程师-火山引擎,1-3年,本科,30,60,字节跳动,D轮及以上,2000人以上,内容资讯、短视频,扁平管理; 弹性工作; 就近租房补贴; 六险一金,“下午茶、健身瑜伽、六险一金、五险一金”,https://www.lagou.com/jobs/8496956.html?show=fb28304adb2d453b9c645a0f1c1786ff,5/21/2021
杭州,余杭区,算法工程师,搜索算法工程师-火山引擎,1-3年,本科,30,60,字节跳动,D轮及以上,2000人以上,内容资讯、短视频,扁平管理; 弹性工作; 就近租房补贴; 六险一金,“下午茶、健身瑜伽、六险一金、五险一金”,https://www.lagou.com/jobs/8496949.html?show=fb28304adb2d453b9c645a0f1c1786ff,5/21/2021
杭州,余杭区,算法工程师,算法工程师 - 商业变现（杭州）,3-5年,本科,35,70,字节跳动,D轮及以上,2000人以上,内容资讯、短视频,扁平管理; 弹性工作; 就近租房补贴; 六险一金,“下午茶、健身瑜伽、六险一金、团队氛围好”,https://www.lagou.com/jobs/8244711.html?show=fb28304adb2d453b9c645a0f1c1786ff,5/21/2021
杭州,余杭区,算法工程师,算法平台工程师,3-5年,本科,20,40,字节跳动,D轮及以上,2000人以上,内容资讯、短视频,移动互联网,“六险一金、股票期权、团队氛围好”,https://www.lagou.com/jobs/7994121.html?show=fb28304adb2d453b9c645a0f1c1786ff,5/21/2021
杭州,余杭区,算法工程师,图形算法高级开发工程师,3-5年,本科,20,40,字节跳动,D轮及以上,2000人以上,内容资讯、短视频,移动互联网,“六险一金、股票期权、团队氛围好”,https://www.lagou.com/jobs/7994123.html?show=fb28304adb2d453b9c645a0f1c1786ff,5/21/2021
杭州,余杭区,算法工程师,高级图像算法研发工程师 — 视频增强方向,3-5年,本科,35,70,字节跳动,D轮及以上,2000人以上,内容资讯、短视频,音视频处理,“六险一金、股票期权、免费三餐、租房补贴”,https://www.lagou.com/jobs/7442437.html?show=fb28304adb2d453b9c645a0f1c1786ff,5/21/2021
杭州,余杭区,算法工程师,Camera算法集成工程师（AI方向）,3-5年,硕士,30,60,字节跳动,D轮及以上,2000人以上,内容资讯、短视频,音视频处理,“六险一金、弹性工作、免费三餐、租房补贴”,https://www.lagou.com/jobs/7442441.html?show=fb28304adb2d453b9c645a0f1c1786ff,5/21/2021
杭州,西湖区,算法工程师,nlp算法工程师,3-5年,硕士,25,50,艾耕科技,A轮,150-500人,人工智能服务,文本生成; 词性标注; 意图识别; 自动摘要,“AI前景好、行业大牛多、岗位发展空间大”,https://www.lagou.com/jobs/7602292.html?show=fb28304adb2d453b9c645a0f1c1786ff,5/20/2021
杭州,长河,算法工程师,资深推荐算法工程师（杭州）,1-3年,本科,20,35,网易,上市公司,2000人以上,内容资讯、游戏、音频｜视频媒体,游戏,“大平台”,https://www.lagou.com/jobs/8269608.html?show=fb28304adb2d453b9c645a0f1c1786ff,5/20/2021
杭州,西湖区,算法工程师,资深算法工程师,5-10年,硕士,30,60,艾耕科技,A轮,150-500人,人工智能服务,自动摘要; 文本生成; 文本分类; 数据挖掘,“AI前景好、行业大牛多、岗位发展空间大”,https://www.lagou.com/jobs/8125614.html?show=fb28304adb2d453b9c645a0f1c1786ff,5/20/2021
杭州,西溪,算法工程师,算法专家,5-10年,本科,50,100,Fordeal,C轮,500-2000人,电商平台,部门管理; 技术管理,“发展空间大、管理扁平化、福利待遇全”,https://www.lagou.com/jobs/6787260.html?show=fb28304adb2d453b9c645a0f1c1786ff,5/19/2021
杭州,西湖区,算法工程师,推荐算法工程师-杭州,5-10年,本科,30,60,Fordeal,C轮,500-2000人,电商平台,推荐场景,“发展空间大；管理扁平化；福利待遇全”,https://www.lagou.com/jobs/7568431.html?show=fb28304adb2d453b9c645a0f1c1786ff,5/19/2021
杭州,文一路,算法工程师,算法专家,3-5年,硕士,30,60,兑吧,上市公司,500-2000人,软件服务｜咨询、营销服务｜咨询,包午餐晚餐; 奖金多多多; 零食下午茶; 全员出国游,“海量流量、团队靠谱、平台发展好”,https://www.lagou.com/jobs/6153041.html?show=fb28304adb2d453b9c645a0f1c1786ff,5/19/2021
杭州,西溪,算法工程师,搜索算法工程师/算法专家,5-10年,本科,35,70,Fordeal,C轮,500-2000人,电商平台,电商平台; 新零售; CTR预估; 召回; 排序,“弹性工作时间、期权、下午茶”,https://www.lagou.com/jobs/8815294.html?show=fb28304adb2d453b9c645a0f1c1786ff,5/19/2021
杭州,古墩路,算法工程师,算法工程师(7AGP),1-3年,本科,20,40,婚礼纪,D轮及以上,500-2000人,生活服务,生活服务; 电商平台,“行业**独角兽 氛围open”,https://www.lagou.com/jobs/8765257.html?show=fb28304adb2d453b9c645a0f1c1786ff,5/18/2021
杭州,西湖区,算法工程师,图像算法专家,5-10年,本科,30,45,微拍堂,A轮,500-2000人,电商平台,电商平台; 深度学习; 图片识别,“成长快速 空间大”,https://www.lagou.com/jobs/8776074.html?show=fb28304adb2d453b9c645a0f1c1786ff,5/18/2021
杭州,西溪,算法工程师,资深算法工程师/专家,5-10年,本科,40,70,兑吧,上市公司,500-2000人,软件服务｜咨询、营销服务｜咨询,移动互联网,“全球出国游；福利完善；发展空间大”,https://www.lagou.com/jobs/7166152.html?show=fb28304adb2d453b9c645a0f1c1786ff,5/17/2021
杭州,西湖,算法工程师,算法工程师 (MJ000742),5-10年,本科,25,40,微拍堂,A轮,500-2000人,电商平台,电商平台; 数据挖掘; 广告服务,“垂直电商”,https://www.lagou.com/jobs/8420127.html?show=fb28304adb2d453b9c645a0f1c1786ff,5/17/2021
杭州,西湖区,算法工程师,高级广告算法工程师,3-5年,硕士,20,40,兑吧,上市公司,500-2000人,软件服务｜咨询、营销服务｜咨询,软件服务｜咨询; 营销服务｜咨询; 推荐算法,“弹性工作 零食下午茶outing不停歇”,https://www.lagou.com/jobs/2297340.html?show=fb28304adb2d453b9c645a0f1c1786ff,5/17/2021
杭州,滨江区,算法工程师,资深网络传输算法研究工程师/专家,3-5年,本科,28,56,网易,上市公司,2000人以上,内容资讯、游戏、音频｜视频媒体,TCP; Qos; FEC; UDP,“大平台、风口业务、B端、扁平化管理、期权激励”,https://www.lagou.com/jobs/8168517.html?show=fb28304adb2d453b9c645a0f1c1786ff,5/18/2021
杭州,滨江区,算法工程师,资深视频编解码算法工程师/专家,5-10年,硕士,30,60,网易,上市公司,2000人以上,内容资讯、游戏、音频｜视频媒体,内容资讯; 游戏; 音频｜视频媒体; H.264; H.265; AV1,“大平台、风口业务、B端、扁平化管理、期权激励”,https://www.lagou.com/jobs/8231823.html?show=fb28304adb2d453b9c645a0f1c1786ff,5/18/2021
杭州,西溪,算法工程师,搜索算法专家,1-3年,本科,20,40,粉象生活,A轮,150-500人,消费生活,电商; 社交; 机器学习,“打车补贴、年底双薪、带薪年假、弹性工作”,https://www.lagou.com/jobs/7459380.html?show=fb28304adb2d453b9c645a0f1c1786ff,5/12/2021
杭州,西湖区,算法工程师,算法工程师(7AGP),3-5年,本科,20,35,婚礼纪,D轮及以上,500-2000人,生活服务,生活服务; 电商平台; 深度学习; 搜索算法; 机器学习,“平台大、待遇好。”,https://www.lagou.com/jobs/8763639.html?show=fb28304adb2d453b9c645a0f1c1786ff,5/10/2021
杭州,西兴,算法工程师,急]网安资深算法工程师 (MJ001754),3-5年,本科,15,30,安恒信息,上市公司,2000人以上,信息安全、IT技术服务｜咨询,深度学习,“平台好、行业发展快、薪资福利好”,https://www.lagou.com/jobs/8363038.html?show=fb28304adb2d453b9c645a0f1c1786ff,5/12/2021
杭州,古墩路,算法工程师,算法工程师,1-3年,本科,15,30,婚礼纪,D轮及以上,500-2000人,生活服务,深度学习; 图片识别; 计算机视觉,“行业**独角兽 氛围open”,https://www.lagou.com/jobs/8753997.html?show=fb28304adb2d453b9c645a0f1c1786ff,5/8/2021
杭州,白杨,算法工程师,区块链算法工程师,1-3年,硕士,24,48,拉勾猎头,D轮及以上,500-2000人,专业服务｜咨询,一手内推信息; 猎头专业服务; 名企保面试; 精准高效对接,“五险一金、节日福利、环境好”,https://www.lagou.com/jobs/7734455.html?show=fb28304adb2d453b9c645a0f1c1786ff,3/18/2021
杭州,余杭区,算法工程师,nlp算法专家,5-10年,本科,30,50,魔筷科技,C轮,500-2000人,软件服务｜咨询、电商平台,工具类产品; 人工智能服务; 自然语言处理; 推荐算法; 搜索算法; 服务机器人,“五险一金”,https://www.lagou.com/jobs/8528545.html?show=fb28304adb2d453b9c645a0f1c1786ff,3/29/2021
杭州,余杭区,算法工程师,算法负责人,5-10年,本科,30,50,魔筷科技,C轮,500-2000人,软件服务｜咨询、电商平台,电商平台,“五险一金、股票期权、年度体检”,https://www.lagou.com/jobs/8513149.html?show=fb28304adb2d453b9c645a0f1c1786ff,4/13/2021
杭州,古墩路,算法工程师,算法工程师,1-3年,本科,15,30,婚礼纪,D轮及以上,500-2000人,生活服务,深度学习; TensorFlow; pytorch,“六险一金 结婚礼包”,https://www.lagou.com/jobs/8186396.html?show=fb28304adb2d453b9c645a0f1c1786ff,5/6/2021
杭州,西湖区,算法工程师,搜索算法专家 (MJ000271),3-5年,本科,40,60,Fordeal,C轮,500-2000人,电商平台,电商平台,“发展空间大；管理扁平化；福利待遇全”,https://www.lagou.com/jobs/8412621.html?show=fb28304adb2d453b9c645a0f1c1786ff,3/10/2021
杭州,西溪,算法工程师,视频算法工程师 (MJ000072),1-3年,硕士,25,44,闪马智能,A轮,150-500人,人工智能、移动互联网,人工智能服务; 深度学习; 图像算法; OpenCV,“六险一金 健身房 带薪年假病假 年终奖”,https://www.lagou.com/jobs/8587891.html?show=fb28304adb2d453b9c645a0f1c1786ff,5/8/2021
杭州,西溪,算法工程师,资深计算机视觉算法工程师,3-5年,硕士,30,40,Rokid,B轮,50-150人,智能硬件,人脸识别; 人工智能,“五险一金 人工智能”,https://www.lagou.com/jobs/7695612.html?show=fb28304adb2d453b9c645a0f1c1786ff,11/25/2020
杭州,滨江区,算法工程师,资深/高级推荐算法工程师（LOFTER）,3-5年,硕士,25,35,网易,上市公司,2000人以上,内容资讯、游戏、音频｜视频媒体,互联网; 搜索; 广告; 用户增长,“免费一日三餐；免费班车”,https://www.lagou.com/jobs/8178158.html?show=fb28304adb2d453b9c645a0f1c1786ff,3/15/2021
杭州,古荡,算法工程师,蚂蚁集团-智能营销算法专家/高级专家,3-5年,本科,30,60,蚂蚁集团,上市公司,2000人以上,科技金融,深度学习; 用户增长; 机器学习; 数据挖掘理论,“核心部门 技术挑战 发展潜力 长期激励”,https://www.lagou.com/jobs/7938093.html?show=fb28304adb2d453b9c645a0f1c1786ff,4/9/2021
杭州,古荡,算法工程师,蚂蚁集团-NLP算法专家/高级专家-杭州/北京,3-5年,本科,30,60,蚂蚁集团,上市公司,2000人以上,科技金融,广告营销; 数据挖掘; 深度学习; Java; 搜索推荐; 自然语言处理,“核心部门 技术挑战 发展潜力 长期激励”,https://www.lagou.com/jobs/7938141.html?show=fb28304adb2d453b9c645a0f1c1786ff,4/9/2021
杭州,古荡,算法工程师,蚂蚁集团-推荐搜索算法专家/高级专家-北京/杭州,3-5年,本科,30,60,蚂蚁集团,上市公司,2000人以上,科技金融,大数据; 搜索推荐; 机器学习; 召回排序; Query与用户理; 智能交互,“核心部门 技术挑战 发展潜力 长期激励”,https://www.lagou.com/jobs/7938117.html?show=fb28304adb2d453b9c645a0f1c1786ff,4/9/2021
杭州,西湖,算法工程师,算法专家,3-5年,硕士,35,50,蚂蚁集团,上市公司,2000人以上,科技金融,互联网金融; 风控算法,“大数据、人工智能与互联网金融创新业务”,https://www.lagou.com/jobs/8060561.html?show=fb28304adb2d453b9c645a0f1c1786ff,12/7/2020
杭州,古荡,算法工程师,机器学习算法高级工程师/专家,3-5年,本科,25,40,蚂蚁集团,上市公司,2000人以上,科技金融,科技金融; 智能金融,“年终奖金 股票期权 五险一金 餐费补贴”,https://www.lagou.com/jobs/8729095.html?show=fb28304adb2d453b9c645a0f1c1786ff,5/4/2021
杭州,古荡,算法工程师,算法工程师,3-5年,本科,30,50,蚂蚁集团,上市公司,2000人以上,科技金融,科技金融; Java; Python,“职级不限p5-7”,https://www.lagou.com/jobs/8284665.html?show=fb28304adb2d453b9c645a0f1c1786ff,2/18/2021
杭州,西湖区,算法工程师,算法专家,3-5年,本科,25,50,阿里巴巴,上市公司,2000人以上,电商,移动互联网; 电商; 意图识别; 自然语言处理; Python; SQL,“优秀”,https://www.lagou.com/jobs/8091836.html?show=fb28304adb2d453b9c645a0f1c1786ff,12/14/2020
杭州,无,算法工程师,搜索/推荐算法工程师,3-5年,本科,20,35,阿里巴巴-新零售技术事业群,上市公司,2000人以上,电商平台,机器学习; 自然语言处理,“职位大量招人”,https://www.lagou.com/jobs/7575972.html?show=fb28304adb2d453b9c645a0f1c1786ff,1/4/2021
杭州,余杭区,算法工程师,算法工程师,3-5年,本科,25,40,阿里巴巴-新零售技术事业群,上市公司,2000人以上,电商平台,电商; 深度学习; 推荐算法; 自然语言处理; 图像算法,“空间大、团队氛围好、工作有挑战”,https://www.lagou.com/jobs/8245685.html?show=fb28304adb2d453b9c645a0f1c1786ff,1/29/2021
杭州,临平,算法工程师,算法专家,3-5年,本科,30,50,阿里巴巴-新零售技术事业群,上市公司,2000人以上,电商平台,电商; 大数据; 深度学习; NLP; 机器学习,“知识图谱”,https://www.lagou.com/jobs/6328718.html?show=fb28304adb2d453b9c645a0f1c1786ff,3/21/2021
杭州,古荡,算法工程师,测试开发专家（数据算法方向）,3-5年,本科,20,30,蚂蚁集团,上市公司,2000人以上,科技金融,人工智能服务,“紧跟大数据、人工智能的潮流”,https://www.lagou.com/jobs/3911626.html?show=fb28304adb2d453b9c645a0f1c1786ff,3/16/2021
杭州,长河,算法工程师,算法专家,3-5年,本科,30,45,阿里巴巴-阿里数据（数据技术及产品部）,上市公司,2000人以上,电商平台,消费生活; 电商平台; 深度学习; 数据挖掘,“新方向、起航”,https://www.lagou.com/jobs/8053775.html?show=fb28304adb2d453b9c645a0f1c1786ff,3/16/2021
杭州,余杭区,算法工程师,算法专家,3-5年,本科,30,60,阿里巴巴-阿里数据（数据技术及产品部）,上市公司,2000人以上,电商平台,推荐系统; 搜索算法; 推荐算法,“有挑战、有空间、欢迎咨询”,https://www.lagou.com/jobs/8262950.html?show=fb28304adb2d453b9c645a0f1c1786ff,2/4/2021
杭州,西湖区,算法工程师,算法专家,3-5年,本科,30,60,蚂蚁集团,上市公司,2000人以上,科技金融,深度学习; 数据挖掘,“年底双薪、期权奖励”,https://www.lagou.com/jobs/7922648.html?show=fb28304adb2d453b9c645a0f1c1786ff,1/7/2021
杭州,仓前,算法工程师,深度学习算法部署工程师,1-3年,本科,13,24,Uni-Ubi,B轮,150-500人,智能硬件,人工智能服务; C++,“接触最前沿的人工智能芯片”,https://www.lagou.com/jobs/8343927.html?show=fb28304adb2d453b9c645a0f1c1786ff,2/27/2021
杭州,古荡,算法工程师,nlp算法工程师,1-3年,硕士,20,40,蚂蚁集团,上市公司,2000人以上,科技金融,深度学习; 文本生成; 文本分类,“NLP算法大牛；发展空间巨大；合规核心战场”,https://www.lagou.com/jobs/8265116.html?show=fb28304adb2d453b9c645a0f1c1786ff,3/28/2021
杭州,西湖区,算法工程师,云安全算法专家,3-5年,不限,30,60,阿里云,上市公司,2000人以上,人工智能服务,云计算; 数据挖掘; 深度学习; 网络安全; 攻击检测,“团队致力于智能捍卫安全、产品获多个大奖”,https://www.lagou.com/jobs/7469616.html?show=fb28304adb2d453b9c645a0f1c1786ff,3/29/2021
杭州,西兴,算法工程师,算法工程师,1-3年,硕士,15,25,海康威视,上市公司,2000人以上,物联网、数据服务｜咨询,C/C++; CNN; PyTorch; Caffe,“智能系统设计”,https://www.lagou.com/jobs/7734496.html?show=fb28304adb2d453b9c645a0f1c1786ff,3/4/2021
杭州,余杭区,算法工程师,视觉算法工程化,3-5年,硕士,25,50,阿里巴巴-阿里数据（数据技术及产品部）,上市公司,2000人以上,电商平台,人工智能服务; C++; 人脸识别; 图像识别; 视频算法,“业务发展前景好、团队实力强、五险一金、健身房”,https://www.lagou.com/jobs/8685422.html?show=fb28304adb2d453b9c645a0f1c1786ff,4/25/2021
杭州,西兴,算法工程师,高级算法工程师,1-3年,硕士,20,30,海康威视,上市公司,2000人以上,物联网、数据服务｜咨询,深度学习; 模式识别; 图像算法,“智能系统落地”,https://www.lagou.com/jobs/7859375.html?show=fb28304adb2d453b9c645a0f1c1786ff,4/16/2021
杭州,余杭区,算法工程师,搜索算法工程师,1-3年,硕士,30,40,阿里巴巴-新零售技术事业群,上市公司,2000人以上,电商平台,深度学习; 数据挖掘; 推荐算法,“技术氛围强、有机会去改变商业生态”,https://www.lagou.com/jobs/8261170.html?show=fb28304adb2d453b9c645a0f1c1786ff,2/4/2021
杭州,西湖区,算法工程师,算法工程师（运筹优化）,1-3年,硕士,30,40,蚂蚁集团,上市公司,2000人以上,科技金融,运筹学; 优化算法; 管理科学,“蚂蚁核心部门”,https://www.lagou.com/jobs/8404133.html?show=fb28304adb2d453b9c645a0f1c1786ff,3/9/2021
杭州,西溪,算法工程师,Python 开发工程师—NLP算法平台方向,3-5年,本科,15,30,涂鸦智能,上市公司,2000人以上,物联网、智能硬件,物联网; 人工智能服务; Golang; 后端; python爬虫,“AI+IOT云平台、全球布局、发展迅猛”,https://www.lagou.com/jobs/8795464.html?show=fb28304adb2d453b9c645a0f1c1786ff,5/21/2021
杭州,西湖区,算法工程师,资深音频算法工程师,3-5年,硕士,25,45,ZOOM,上市公司,500-2000人,软件服务｜咨询、IT技术服务｜咨询,软件服务｜咨询; 人工智能服务,“六险一金、出国培训、年终奖金、股票期权”,https://www.lagou.com/jobs/1263989.html?show=fb28304adb2d453b9c645a0f1c1786ff,5/21/2021
杭州,西湖区,算法工程师,音频AI算法研究员,3-5年,硕士,25,45,ZOOM,上市公司,500-2000人,软件服务｜咨询、IT技术服务｜咨询,软件服务｜咨询; 人工智能服务; 深度学习,“股票期权、六险一金、出国培训、福利齐全”,https://www.lagou.com/jobs/8635848.html?show=fb28304adb2d453b9c645a0f1c1786ff,5/21/2021
杭州,西湖区,算法工程师,音频AI算法工程师,3-5年,硕士,20,40,ZOOM,上市公司,500-2000人,软件服务｜咨询、IT技术服务｜咨询,软件服务｜咨询; 人工智能服务; 深度学习; C/C++,“股票期权、六险一金、出国培训、福利齐全”,https://www.lagou.com/jobs/8635885.html?show=fb28304adb2d453b9c645a0f1c1786ff,5/21/2021
杭州,西溪,算法工程师,推荐算法工程师,3-5年,硕士,20,35,涂鸦智能,上市公司,2000人以上,物联网、智能硬件,物联网; 人工智能服务; 广告算法; 深度学习,“行业独角兽、团队nice、发展前景大”,https://www.lagou.com/jobs/8681139.html?show=fb28304adb2d453b9c645a0f1c1786ff,5/21/2021
杭州,拱墅区,算法工程师,资深科研工程师（视觉算法方向）,3-5年,本科,20,30,酷家乐,D轮及以上,500-2000人,软件服务｜咨询,人工智能服务; 深度学习,“实习雄厚、前景巨大”,https://www.lagou.com/jobs/8384167.html?show=fb28304adb2d453b9c645a0f1c1786ff,5/21/2021
杭州,拱墅区,算法工程师,资深科研工程师（仿真算法方向）,3-5年,不限,20,30,酷家乐,D轮及以上,500-2000人,软件服务｜咨询,三维图像视觉; 图像算法,“实习雄厚、前景巨大”,https://www.lagou.com/jobs/8383630.html?show=fb28304adb2d453b9c645a0f1c1786ff,5/21/2021
杭州,余杭区,算法工程师,深度学习-算法工程师,1-3年,硕士,15,30,Uni-Ubi,B轮,150-500人,智能硬件,股票期权; 带薪年假; 定期体检; 年度旅游,“美女多、六险一金、下午茶、春节假期长”,https://www.lagou.com/jobs/6263521.html?show=fb28304adb2d453b9c645a0f1c1786ff,5/21/2021
杭州,长河,算法工程师,资深推荐算法专家 - 音乐事业部003,5-10年,本科,55,85,网易,上市公司,2000人以上,内容资讯、游戏、音频｜视频媒体,节日礼物; 技能培训; 免费班车; 带薪年假,“关键岗位”,https://www.lagou.com/jobs/7562957.html?show=fb28304adb2d453b9c645a0f1c1786ff,5/21/2021
杭州,西兴,算法工程师,算法工程师 (MJ001710)-机器学习,1-3年,硕士,15,25,安恒信息,上市公司,2000人以上,信息安全、IT技术服务｜咨询,信息安全; 深度学习; python; NLP,“六险一金 带薪年假 带薪事假 技术大牛”,https://www.lagou.com/jobs/8833101.html?show=fb28304adb2d453b9c645a0f1c1786ff,5/21/2021
